,geo_value,time_value,value,name,state
20846,42003,2020-12-26,11.4872109,Allegheny County,PA
20847,42011,2020-12-26,44.8200794,Berks County,PA
20848,42019,2020-12-26,6.976176400000001,Butler County,PA
20849,42077,2020-12-26,45.850527299999996,Lehigh County,PA
20850,42079,2020-12-26,2.5090955000000004,Luzerne County,PA
20851,42091,2020-12-26,26.113069600000003,Montgomery County,PA
20852,42101,2020-12-26,29.291154100000004,Philadelphia County,PA
20853,42129,2020-12-26,1.7595721000000002,Westmoreland County,PA
20854,42133,2020-12-26,10.908991699999998,York County,PA
21103,42003,2020-12-27,17.8689947,Allegheny County,PA
21104,42011,2020-12-27,44.8200794,Berks County,PA
21105,42019,2020-12-27,13.9523527,Butler County,PA
21106,42077,2020-12-27,22.925263600000005,Lehigh County,PA
21107,42079,2020-12-27,2.5090955000000004,Luzerne County,PA
21108,42091,2020-12-27,15.430450199999997,Montgomery County,PA
21109,42101,2020-12-27,17.5746924,Philadelphia County,PA
21110,42129,2020-12-27,5.278716200000001,Westmoreland County,PA
21111,42133,2020-12-27,8.1817438,York County,PA
21360,42003,2020-12-28,19.1453515,Allegheny County,PA
21361,42011,2020-12-28,64.02868489999999,Berks County,PA
21362,42019,2020-12-28,41.8570581,Butler County,PA
21363,42077,2020-12-28,8.0751528,Lehigh County,PA
21364,42079,2020-12-28,0.0,Luzerne County,PA
21365,42091,2020-12-28,18.9913233,Montgomery County,PA
21366,42101,2020-12-28,23.432923300000002,Philadelphia County,PA
21367,42129,2020-12-28,8.797860400000001,Westmoreland County,PA
21368,42133,2020-12-28,24.5452314,York County,PA
21618,42003,2020-12-29,21.698065,Allegheny County,PA
21619,42011,2020-12-29,32.0143424,Berks County,PA
21620,42019,2020-12-29,41.8570581,Butler County,PA
21621,42077,2020-12-29,2.6917176,Lehigh County,PA
21622,42079,2020-12-29,0.0,Luzerne County,PA
21623,42091,2020-12-29,18.9913233,Montgomery County,PA
21624,42101,2020-12-29,41.0076157,Philadelphia County,PA
21625,42129,2020-12-29,1.7595721000000002,Westmoreland County,PA
21626,42133,2020-12-29,8.1817438,York County,PA
21876,42003,2020-12-30,20.421708300000002,Allegheny County,PA
21877,42011,2020-12-30,44.8200794,Berks County,PA
21878,42019,2020-12-30,76.73793990000001,Butler County,PA
21879,42077,2020-12-30,2.6917176,Lehigh County,PA
21880,42079,2020-12-30,2.5090955000000004,Luzerne County,PA
21881,42091,2020-12-30,10.6826194,Montgomery County,PA
21882,42101,2020-12-30,58.5823081,Philadelphia County,PA
21883,42129,2020-12-30,7.0382883000000005,Westmoreland County,PA
21884,42133,2020-12-30,24.5452314,York County,PA
22134,42003,2020-12-31,15.3162812,Allegheny County,PA
22135,42011,2020-12-31,44.8200794,Berks County,PA
22136,42019,2020-12-31,52.3213227,Butler County,PA
22137,42077,2020-12-31,0.0,Lehigh County,PA
22138,42079,2020-12-31,5.0181909000000005,Luzerne County,PA
22139,42091,2020-12-31,21.3652388,Montgomery County,PA
22140,42101,2020-12-31,35.1493849,Philadelphia County,PA
22141,42129,2020-12-31,3.5191441,Westmoreland County,PA
22142,42133,2020-12-31,19.0907355,York County,PA
