geo_value,time_value,indicator,indicator_value
42101,10/3/20,communityIll_value,14.6322057
42101,10/4/20,communityIll_value,15.1491423
42101,10/5/20,communityIll_value,14.8173854
42101,10/6/20,communityIll_value,15.1230797
42101,10/7/20,communityIll_value,16.2437305
42101,10/8/20,communityIll_value,17.1845648
42101,10/9/20,communityIll_value,16.8053869
42101,10/10/20,communityIll_value,15.4219436
42101,10/11/20,communityIll_value,15.5821745
42101,10/12/20,communityIll_value,15.5103749
42101,10/13/20,communityIll_value,15.5000996
42101,10/14/20,communityIll_value,16.0384994
42101,10/15/20,communityIll_value,16.1082568
42101,10/16/20,communityIll_value,15.9096648
42101,10/17/20,communityIll_value,15.7862806
42101,10/18/20,communityIll_value,16.0777344
42101,10/19/20,communityIll_value,16.5110197
42101,10/20/20,communityIll_value,16.1066159
42101,10/21/20,communityIll_value,16.1380089
42101,10/22/20,communityIll_value,15.8403756
42101,10/23/20,communityIll_value,16.1618976
42101,10/24/20,communityIll_value,17.4589378
42101,10/25/20,communityIll_value,17.1803732
42101,10/26/20,communityIll_value,17.368896
42101,10/27/20,communityIll_value,16.9953378
42101,10/28/20,communityIll_value,15.6093142
42101,10/29/20,communityIll_value,15.7108611
42101,10/30/20,communityIll_value,16.4627042
42101,10/31/20,communityIll_value,16.396863
42101,11/1/20,communityIll_value,15.7244605
42101,11/2/20,communityIll_value,15.4873356
42101,11/3/20,communityIll_value,16.1204463
42101,11/4/20,communityIll_value,16.364418
42101,11/5/20,communityIll_value,16.060192
42101,11/6/20,communityIll_value,16.6693667
42101,11/7/20,communityIll_value,16.2529617
42101,11/8/20,communityIll_value,17.5599732
42101,11/9/20,communityIll_value,18.0786588
42101,11/10/20,communityIll_value,17.7560955
42101,11/11/20,communityIll_value,19.1617103
42101,11/12/20,communityIll_value,21.3176802
42101,11/13/20,communityIll_value,21.535828
42101,11/14/20,communityIll_value,22.744344
42101,11/15/20,communityIll_value,23.5096183
42101,11/16/20,communityIll_value,23.7555645
42101,11/17/20,communityIll_value,23.9062087
42101,11/18/20,communityIll_value,23.808353
42101,11/19/20,communityIll_value,23.8397621
42101,11/20/20,communityIll_value,24.4407965
42101,11/21/20,communityIll_value,24.7084092
42101,11/22/20,communityIll_value,23.920981
42101,11/23/20,communityIll_value,24.179755
42101,11/24/20,communityIll_value,24.4299348
42101,11/25/20,communityIll_value,24.4869882
42101,11/26/20,communityIll_value,24.5551081
42101,11/27/20,communityIll_value,24.6145711
42101,11/28/20,communityIll_value,23.9918738
42101,11/29/20,communityIll_value,25.4735171
42101,11/30/20,communityIll_value,25.6846977
42101,12/1/20,communityIll_value,25.8225719
42107,10/1/20,communityIll_value,22.7491258
42107,10/2/20,communityIll_value,21.3443789
42107,10/3/20,communityIll_value,21.7968215
42107,10/4/20,communityIll_value,20.4454011
42107,10/5/20,communityIll_value,19.3937074
42107,10/6/20,communityIll_value,15.5303096
42107,10/7/20,communityIll_value,16.4998326
42107,10/8/20,communityIll_value,15.4172508
42107,10/9/20,communityIll_value,16.0237107
42107,10/10/20,communityIll_value,14.0044365
42107,10/11/20,communityIll_value,17.3053679
42107,10/12/20,communityIll_value,20.1467637
42107,10/13/20,communityIll_value,22.2397125
42107,10/14/20,communityIll_value,21.548702
42107,10/15/20,communityIll_value,23.6838656
42107,10/16/20,communityIll_value,24.8404391
42107,10/17/20,communityIll_value,24.7714641
42107,10/18/20,communityIll_value,23.8714388
42107,10/19/20,communityIll_value,23.8963189
42107,10/20/20,communityIll_value,21.123757
42107,10/21/20,communityIll_value,21.6048157
42107,10/22/20,communityIll_value,20.0628376
42107,10/23/20,communityIll_value,22.6481511
42107,10/24/20,communityIll_value,22.0532112
42107,10/25/20,communityIll_value,19.8113588
42107,10/26/20,communityIll_value,17.6728084
42107,10/27/20,communityIll_value,21.0181346
42107,10/28/20,communityIll_value,20.1896025
42107,10/29/20,communityIll_value,21.7816384
42107,10/30/20,communityIll_value,18.7320807
42107,11/3/20,communityIll_value,26.3036797
42107,11/12/20,communityIll_value,33.3255606
42107,11/13/20,communityIll_value,30.6027764
42107,11/14/20,communityIll_value,29.3211139
42107,11/15/20,communityIll_value,31.0623202
42107,11/16/20,communityIll_value,32.4010965
42107,11/17/20,communityIll_value,31.8350855
42107,11/18/20,communityIll_value,33.1346291
42107,11/19/20,communityIll_value,34.5007064
42107,11/20/20,communityIll_value,32.0459818
42107,11/21/20,communityIll_value,31.9902633
42107,11/22/20,communityIll_value,31.345001
42107,11/23/20,communityIll_value,27.3765551
42107,11/24/20,communityIll_value,29.6271849
42107,11/25/20,communityIll_value,29.2915374
42107,11/26/20,communityIll_value,26.3642951
42107,11/27/20,communityIll_value,30.0750007
42107,11/28/20,communityIll_value,32.3028792
42107,11/29/20,communityIll_value,35.3077561
42107,11/30/20,communityIll_value,38.2962244
42107,12/1/20,communityIll_value,38.0977924
42125,10/1/20,communityIll_value,8.2631042
42125,10/2/20,communityIll_value,7.0483041
42125,10/3/20,communityIll_value,8.2079516
42125,10/4/20,communityIll_value,8.594215
42125,10/5/20,communityIll_value,9.3800776
42125,10/6/20,communityIll_value,11.6959518
42125,10/7/20,communityIll_value,14.0792428
42125,10/8/20,communityIll_value,14.1775353
42125,10/9/20,communityIll_value,18.2740011
42125,10/10/20,communityIll_value,19.8055191
42125,10/11/20,communityIll_value,19.8836036
42125,10/12/20,communityIll_value,20.997877
42125,10/13/20,communityIll_value,19.8911747
42125,10/14/20,communityIll_value,18.1047605
42125,10/15/20,communityIll_value,18.905042
42125,10/16/20,communityIll_value,14.8132076
42125,10/17/20,communityIll_value,11.9716571
42125,10/18/20,communityIll_value,11.7382789
42125,10/19/20,communityIll_value,12.6367149
42125,10/20/20,communityIll_value,12.5781144
42125,10/21/20,communityIll_value,15.6964034
42125,10/22/20,communityIll_value,15.808001
42125,10/23/20,communityIll_value,16.5099329
42125,10/24/20,communityIll_value,19.9824701
42125,10/25/20,communityIll_value,19.6787948
42125,10/26/20,communityIll_value,19.3423145
42125,10/27/20,communityIll_value,21.5970639
42125,10/28/20,communityIll_value,19.478856
42125,10/29/20,communityIll_value,21.9581775
42125,10/30/20,communityIll_value,23.0573584
42125,10/31/20,communityIll_value,21.719934
42125,11/1/20,communityIll_value,25.1862193
42125,11/2/20,communityIll_value,27.1336627
42125,11/3/20,communityIll_value,26.2913074
42125,11/4/20,communityIll_value,26.6410951
42125,11/5/20,communityIll_value,23.8041174
42125,11/6/20,communityIll_value,25.4023358
42125,11/7/20,communityIll_value,24.6767151
42125,11/10/20,communityIll_value,19.4942845
42125,11/11/20,communityIll_value,22.8736753
42125,11/12/20,communityIll_value,23.9765148
42125,11/13/20,communityIll_value,22.9542211
42125,11/14/20,communityIll_value,27.352698
42125,11/15/20,communityIll_value,30.0042034
42125,11/16/20,communityIll_value,32.9842777
42125,11/17/20,communityIll_value,36.8059702
42125,11/18/20,communityIll_value,36.5414599
42125,11/19/20,communityIll_value,39.5552494
42125,11/20/20,communityIll_value,39.3929126
42125,11/21/20,communityIll_value,37.1989769
42125,11/22/20,communityIll_value,36.6687085
42125,11/23/20,communityIll_value,38.0701572
42125,11/24/20,communityIll_value,39.4334762
42125,11/25/20,communityIll_value,40.3950261
42125,11/26/20,communityIll_value,38.4901828
42125,11/27/20,communityIll_value,40.4068622
42125,11/28/20,communityIll_value,39.0443935
42125,11/29/20,communityIll_value,38.6516822
42125,11/30/20,communityIll_value,37.1916157
42125,12/1/20,communityIll_value,34.1428164
42129,10/1/20,communityIll_value,15.0064535
42129,10/2/20,communityIll_value,15.4436559
42129,10/3/20,communityIll_value,15.1268091
42129,10/4/20,communityIll_value,15.8946892
42129,10/5/20,communityIll_value,15.1724891
42129,10/6/20,communityIll_value,14.8325577
42129,10/7/20,communityIll_value,16.5991233
42129,10/8/20,communityIll_value,19.2426551
42129,10/9/20,communityIll_value,18.0748761
42129,10/10/20,communityIll_value,17.413405
42129,10/11/20,communityIll_value,19.3176534
42129,10/12/20,communityIll_value,21.1103916
42129,10/13/20,communityIll_value,21.6542675
42129,10/14/20,communityIll_value,19.1468731
42129,10/15/20,communityIll_value,17.8607614
42129,10/16/20,communityIll_value,18.4888361
42129,10/17/20,communityIll_value,19.9379606
42129,10/18/20,communityIll_value,17.3789371
42129,10/19/20,communityIll_value,19.2148463
42129,10/20/20,communityIll_value,18.4903592
42129,10/21/20,communityIll_value,19.3879572
42129,10/22/20,communityIll_value,18.1089338
42129,10/23/20,communityIll_value,18.5319442
42129,10/24/20,communityIll_value,17.1968373
42129,10/25/20,communityIll_value,18.5175559
42129,10/26/20,communityIll_value,18.5847807
42129,10/27/20,communityIll_value,19.6459209
42129,10/28/20,communityIll_value,19.202426
42129,10/29/20,communityIll_value,22.0898582
42129,10/30/20,communityIll_value,23.6118187
42129,10/31/20,communityIll_value,24.5008857
42129,11/1/20,communityIll_value,22.9381609
42129,11/2/20,communityIll_value,21.1808441
42129,11/3/20,communityIll_value,20.8451963
42129,11/4/20,communityIll_value,20.6217932
42129,11/5/20,communityIll_value,20.0138115
42129,11/6/20,communityIll_value,19.454066
42129,11/7/20,communityIll_value,19.5871967
42129,11/8/20,communityIll_value,20.9772272
42129,11/9/20,communityIll_value,20.7116974
42129,11/10/20,communityIll_value,21.4375325
42129,11/11/20,communityIll_value,22.4505153
42129,11/12/20,communityIll_value,22.7117758
42129,11/13/20,communityIll_value,24.953453
42129,11/14/20,communityIll_value,25.5977929
42129,11/15/20,communityIll_value,27.3252615
42129,11/16/20,communityIll_value,27.9396414
42129,11/17/20,communityIll_value,28.0572378
42129,11/18/20,communityIll_value,28.2654417
42129,11/19/20,communityIll_value,29.6078831
42129,11/20/20,communityIll_value,28.3312737
42129,11/21/20,communityIll_value,28.5175221
42129,11/22/20,communityIll_value,29.426851
42129,11/23/20,communityIll_value,30.5457052
42129,11/24/20,communityIll_value,32.7668986
42129,11/25/20,communityIll_value,34.6995688
42129,11/26/20,communityIll_value,34.1495381
42129,11/27/20,communityIll_value,36.1296994
42129,11/28/20,communityIll_value,36.1864139
42129,11/29/20,communityIll_value,35.0440674
42129,11/30/20,communityIll_value,34.8986951
42129,12/1/20,communityIll_value,37.6993753
42133,10/1/20,communityIll_value,17.0255716
42133,10/2/20,communityIll_value,17.6962315
42133,10/3/20,communityIll_value,19.502142
42133,10/4/20,communityIll_value,19.0137908
42133,10/5/20,communityIll_value,19.2263449
42133,10/6/20,communityIll_value,19.9625646
42133,10/7/20,communityIll_value,20.3404276
42133,10/8/20,communityIll_value,20.0800589
42133,10/9/20,communityIll_value,17.6316749
42133,10/10/20,communityIll_value,16.6017992
42133,10/11/20,communityIll_value,16.9850334
42133,10/12/20,communityIll_value,17.0592725
42133,10/13/20,communityIll_value,15.2556336
42133,10/14/20,communityIll_value,14.147343
42133,10/15/20,communityIll_value,14.7008026
42133,10/16/20,communityIll_value,16.7128083
42133,10/17/20,communityIll_value,17.7534292
42133,10/18/20,communityIll_value,17.5391235
42133,10/19/20,communityIll_value,17.3915348
42133,10/20/20,communityIll_value,18.4318043
42133,10/21/20,communityIll_value,19.7243997
42133,10/22/20,communityIll_value,19.8258915
42133,10/23/20,communityIll_value,20.7334894
42133,10/24/20,communityIll_value,20.8671423
42133,10/25/20,communityIll_value,20.5059138
42133,10/26/20,communityIll_value,21.2225873
42133,10/27/20,communityIll_value,20.5167298
42133,10/28/20,communityIll_value,21.0723934
42133,10/29/20,communityIll_value,20.8068492
42133,10/30/20,communityIll_value,19.9557386
42133,10/31/20,communityIll_value,20.5683039
42133,11/1/20,communityIll_value,23.1729948
42133,11/2/20,communityIll_value,22.7264786
42133,11/3/20,communityIll_value,24.9994394
42133,11/4/20,communityIll_value,23.663494
42133,11/5/20,communityIll_value,24.6925173
42133,11/6/20,communityIll_value,25.2264048
42133,11/7/20,communityIll_value,24.403915
42133,11/8/20,communityIll_value,23.2388854
42133,11/9/20,communityIll_value,24.194093
42133,11/10/20,communityIll_value,21.9950969
42133,11/11/20,communityIll_value,23.3035838
42133,11/12/20,communityIll_value,23.1621322
42133,11/13/20,communityIll_value,22.7297354
42133,11/14/20,communityIll_value,23.3507733
42133,11/15/20,communityIll_value,23.695238
42133,11/16/20,communityIll_value,24.8714131
42133,11/17/20,communityIll_value,27.3194683
42133,11/18/20,communityIll_value,28.2787628
42133,11/19/20,communityIll_value,28.6514593
42133,11/20/20,communityIll_value,28.8266682
42133,11/21/20,communityIll_value,29.939895
42133,11/22/20,communityIll_value,30.0934766
42133,11/23/20,communityIll_value,30.9166994
42133,11/24/20,communityIll_value,30.2006969
42133,11/25/20,communityIll_value,31.8653847
42133,11/26/20,communityIll_value,33.0616956
42133,11/27/20,communityIll_value,33.4074767
42133,11/28/20,communityIll_value,33.1143848
42133,11/29/20,communityIll_value,34.7700234
42133,11/30/20,communityIll_value,33.7646016
42133,12/1/20,communityIll_value,34.4806585
48423,10/1/20,communityIll_value,32.1768118
48423,10/2/20,communityIll_value,31.4023177
48423,10/3/20,communityIll_value,31.3412902
48423,10/4/20,communityIll_value,30.9096952
48423,10/5/20,communityIll_value,30.467737
48423,10/6/20,communityIll_value,33.6733974
48423,10/7/20,communityIll_value,30.9776831
48423,10/8/20,communityIll_value,31.7299584
48423,10/9/20,communityIll_value,34.0910506
48423,10/10/20,communityIll_value,36.1242768
48423,10/11/20,communityIll_value,36.8800732
48423,10/12/20,communityIll_value,36.6714457
48423,10/13/20,communityIll_value,35.2465463
48423,10/14/20,communityIll_value,37.4023292
48423,10/15/20,communityIll_value,38.5438847
48423,10/16/20,communityIll_value,38.2568322
48423,10/17/20,communityIll_value,36.8768936
48423,10/18/20,communityIll_value,36.9247428
48423,10/19/20,communityIll_value,37.4394443
48423,10/20/20,communityIll_value,37.4594458
48423,10/21/20,communityIll_value,35.1022649
48423,10/22/20,communityIll_value,34.0173576
48423,10/23/20,communityIll_value,33.7367108
48423,10/24/20,communityIll_value,34.0447182
48423,10/25/20,communityIll_value,33.9287457
48423,10/26/20,communityIll_value,35.676182
48423,10/27/20,communityIll_value,36.6691988
48423,10/28/20,communityIll_value,37.8282008
48423,10/29/20,communityIll_value,38.3782554
48423,10/30/20,communityIll_value,40.4728612
48423,10/31/20,communityIll_value,40.638385
48423,11/1/20,communityIll_value,40.5139938
48423,11/2/20,communityIll_value,42.9076819
48423,11/3/20,communityIll_value,42.9717696
48423,11/4/20,communityIll_value,43.9814176
48423,11/5/20,communityIll_value,43.6734569
48423,11/6/20,communityIll_value,41.0018948
48423,11/7/20,communityIll_value,40.5225797
48423,11/8/20,communityIll_value,41.7872536
48423,11/10/20,communityIll_value,39.5409911
48423,11/11/20,communityIll_value,38.7497868
48423,11/12/20,communityIll_value,39.8726339
48423,11/13/20,communityIll_value,39.1193813
48423,11/14/20,communityIll_value,39.5660472
48423,11/15/20,communityIll_value,38.6769992
48423,11/16/20,communityIll_value,37.7787091
48423,11/17/20,communityIll_value,37.9074017
48423,11/18/20,communityIll_value,40.1987722
48423,11/19/20,communityIll_value,39.6935103
48423,11/20/20,communityIll_value,43.2901423
48423,11/21/20,communityIll_value,44.9860675
48423,11/22/20,communityIll_value,47.64659
48423,11/23/20,communityIll_value,47.5707146
48423,11/24/20,communityIll_value,49.4440223
48423,11/25/20,communityIll_value,48.4614292
48423,11/26/20,communityIll_value,48.7157056
48423,11/27/20,communityIll_value,47.1181549
48423,11/28/20,communityIll_value,45.6326558
48423,11/29/20,communityIll_value,43.626313
48423,11/30/20,communityIll_value,45.9879329
48423,12/1/20,communityIll_value,44.8398464
42000,10/1/20,worryIll_value,49.2676683
42003,10/1/20,worryIll_value,63.6194317
42007,10/1/20,worryIll_value,50.5093488
42011,10/1/20,worryIll_value,51.9973938
42013,10/1/20,worryIll_value,48.2766678
42017,10/1/20,worryIll_value,58.4136156
42019,10/1/20,worryIll_value,54.6932145
42021,10/1/20,worryIll_value,47.8406549
42027,10/1/20,worryIll_value,62.8053411
42029,10/1/20,worryIll_value,61.4796088
42041,10/1/20,worryIll_value,52.2390326
42043,10/1/20,worryIll_value,52.9447423
42045,10/1/20,worryIll_value,63.1681995
42049,10/1/20,worryIll_value,54.3538202
42055,10/1/20,worryIll_value,50.6743849
42069,10/1/20,worryIll_value,65.2541018
42071,10/1/20,worryIll_value,57.7533777
42075,10/1/20,worryIll_value,56.4648851
42077,10/1/20,worryIll_value,61.4140898
42079,10/1/20,worryIll_value,54.9530205
42081,10/1/20,worryIll_value,48.7902948
42085,10/1/20,worryIll_value,47.9562245
42089,10/1/20,worryIll_value,55.4773768
42091,10/1/20,worryIll_value,57.3838648
42095,10/1/20,worryIll_value,59.8170707
42101,10/1/20,worryIll_value,65.8849354
42107,10/1/20,worryIll_value,52.9410094
42125,10/1/20,worryIll_value,52.5287909
42129,10/1/20,worryIll_value,55.5277462
42133,10/1/20,worryIll_value,54.4892619
48423,10/1/20,worryIll_value,50.1284821
42000,10/2/20,worryIll_value,49.2774871
42003,10/2/20,worryIll_value,63.0445919
42007,10/2/20,worryIll_value,53.2337833
42011,10/2/20,worryIll_value,51.4746483
42013,10/2/20,worryIll_value,49.4529078
42017,10/2/20,worryIll_value,58.7616154
42019,10/2/20,worryIll_value,54.0395204
42021,10/2/20,worryIll_value,46.6092695
42027,10/2/20,worryIll_value,60.7163355
42029,10/2/20,worryIll_value,62.952009
42041,10/2/20,worryIll_value,49.963324
42043,10/2/20,worryIll_value,56.0051626
42045,10/2/20,worryIll_value,62.7171252
42049,10/2/20,worryIll_value,55.0705086
42055,10/2/20,worryIll_value,47.7202987
42069,10/2/20,worryIll_value,66.4591835
42071,10/2/20,worryIll_value,55.678186
42075,10/2/20,worryIll_value,59.7297576
42077,10/2/20,worryIll_value,60.9479345
42079,10/2/20,worryIll_value,54.6287129
42081,10/2/20,worryIll_value,49.5318866
42085,10/2/20,worryIll_value,50.9843177
42089,10/2/20,worryIll_value,57.8045783
42091,10/2/20,worryIll_value,58.0842794
42095,10/2/20,worryIll_value,60.5685081
42097,10/2/20,worryIll_value,51.3723157
42101,10/2/20,worryIll_value,66.3388439
42107,10/2/20,worryIll_value,56.4545853
42125,10/2/20,worryIll_value,54.2559516
42129,10/2/20,worryIll_value,57.1270821
42133,10/2/20,worryIll_value,52.9387527
48423,10/2/20,worryIll_value,49.4362419
42000,10/3/20,worryIll_value,50.6204687
42003,10/3/20,worryIll_value,64.1478727
42007,10/3/20,worryIll_value,56.4468605
42011,10/3/20,worryIll_value,51.0409027
42013,10/3/20,worryIll_value,51.5480218
42017,10/3/20,worryIll_value,57.7403216
42019,10/3/20,worryIll_value,53.1012803
42021,10/3/20,worryIll_value,44.3838865
42027,10/3/20,worryIll_value,57.8150589
42029,10/3/20,worryIll_value,63.9023607
42041,10/3/20,worryIll_value,49.6549393
42043,10/3/20,worryIll_value,56.6718188
42045,10/3/20,worryIll_value,63.8515654
42049,10/3/20,worryIll_value,55.9021
42055,10/3/20,worryIll_value,44.935748
42069,10/3/20,worryIll_value,64.6486293
42071,10/3/20,worryIll_value,56.2695254
42075,10/3/20,worryIll_value,57.0693175
42077,10/3/20,worryIll_value,60.4603934
42079,10/3/20,worryIll_value,55.458089
42081,10/3/20,worryIll_value,47.1540588
42085,10/3/20,worryIll_value,50.7543754
42089,10/3/20,worryIll_value,56.6546222
42091,10/3/20,worryIll_value,59.0594153
42095,10/3/20,worryIll_value,60.5871498
42097,10/3/20,worryIll_value,53.5688863
42101,10/3/20,worryIll_value,67.6279507
42107,10/3/20,worryIll_value,61.5243704
42125,10/3/20,worryIll_value,59.5762861
42129,10/3/20,worryIll_value,60.5702598
42133,10/3/20,worryIll_value,53.4342582
48423,10/3/20,worryIll_value,47.7082737
42000,10/4/20,worryIll_value,51.2539101
42003,10/4/20,worryIll_value,63.4483963
